generation_params,batch_size,learning_rate,optimizer,scheduler,criterion,epochs,split_ratios,num_branches,hidden_layer_sizes,activation_fn,output_activation_fn,performance
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,239.0546734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,239.0546734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,6.743455688476563
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,6.005801778157552
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,16.48041883138021
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,ReLU,239.0546734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,4.499303483072917
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,4.54960228881836
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,6.3835596761067706
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,5.555643790690104
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,12.64181552734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Softplus,12.030091048177084
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,6.346752233886718
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,5.636622379557291
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,6.936666072591146
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,7.396681319173177
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,18.783681803385416
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",ReLU,Mish,12.963719938151042
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,4.605374300130208
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,5.0161897054036455
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,239.0546734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,6.0498966796875
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,239.0546734375
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,ReLU,13.156218400065104
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,5.797586120605469
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,4.657843660481771
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,7.887622135416667
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,5.880448514811198
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,20.921869889322917
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Softplus,16.01855232747396
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,4.690485168457031
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.01,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,4.923767618815104
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,6.871281298828125
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,5.7642286702473955
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mse,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,13.481544881184895
"{'datasetSize': 100000, 'numBranches': 1, 'lengthInterval': (0.8, 2.65), 'widthInterval': (0.35, 0.61), 'flipParams': (1.0, 0), 'dataRotationParams': (360.0, 2.0), 'modulusOfElasticity': 1000000000.0, 'poissonRatio': 0.33, 'yieldStrength': 5000000.0, 'numPerturbations': 2, 'perturbProbability': 0.5, 'widthPerturb': (0.05, 0.05), 'vectorPerturb': (25.0, 1.5), 'terminalPerturb': (0.05, 0.1), 'numDisplacements': 2, 'percentYieldStrength': (0.0, 0.35), 'displaceProbability': 1.0, 'meshSize': 0.075, 'order': 1, 'seed': 0}",256,0.0001,adam,reduce_lr_on_plateau,mae,75,"(0.7, 0.15, 0.15)",3,"[64, 32, 16]",LeakyReLU,Mish,11.824389127604167
